"filename", "language", "Ini", "Python", "JSON", "Markdown", "HTML", "toml", "JavaScript", "Docker", "pip requirements", "JavaScript JSX", "CSS", "comment", "blank", "total"
"/Users/dev/Documents/packtune/react-vite/src/components/Submissions/Submissions.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 232, 0, 18, 39, 289
"/Users/dev/Documents/packtune/react-vite/src/components/Submissions/index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 4
"/Users/dev/Documents/packtune/react-vite/src/components/SubmissionsChart/SubmissionsChart.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 122, 0, 7, 13, 142
"/Users/dev/Documents/packtune/react-vite/src/components/SubmissionsChart/index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 4
"/Users/dev/Documents/packtune/react-vite/src/components/SubscriptionComponent/SubscriptionComponent.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 2, 12, 71
"/Users/dev/Documents/packtune/react-vite/src/components/SubscriptionComponent/SubscriptionComponent.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 58, 26, 184
"/Users/dev/Documents/packtune/react-vite/src/components/SubscriptionComponent/index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 4
"/Users/dev/Documents/packtune/react-vite/src/components/SuccessPage/SuccessPage.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 4, 17
"/Users/dev/Documents/packtune/react-vite/src/components/SuccessPage/index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 4
"/Users/dev/Documents/packtune/react-vite/src/components/Unauthorized/Unauthorized.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 2, 11
"/Users/dev/Documents/packtune/react-vite/src/components/Unauthorized/index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 4
"/Users/dev/Documents/packtune/react-vite/src/components/UserInfo/UserInfo.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 5
"/Users/dev/Documents/packtune/react-vite/src/components/UserInfo/UserInfo.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 65, 27, 192
"/Users/dev/Documents/packtune/react-vite/src/components/UserInfo/index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 4
"/Users/dev/Documents/packtune/react-vite/src/components/UserSubmissions/UserSubmissions.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 77, 18, 173
"/Users/dev/Documents/packtune/react-vite/src/components/UserSubmissions/UserSubmissions.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 141, 0, 139, 40, 320
"/Users/dev/Documents/packtune/react-vite/src/components/UserSubmissions/index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 3, 5
"/Users/dev/Documents/packtune/react-vite/src/components/UsersChart/UsersChart.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 6, 50
"/Users/dev/Documents/packtune/react-vite/src/components/UsersChart/index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 4
"/Users/dev/Documents/packtune/react-vite/src/components/Waveform/Waveform.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/dev/Documents/packtune/react-vite/src/components/Waveform/Waveform.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 2, 11, 53
"/Users/dev/Documents/packtune/react-vite/src/components/Waveform/index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 4
"/Users/dev/Documents/packtune/react-vite/src/components/WithCompanyGuard/WithCompanyGuard.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/dev/Documents/packtune/react-vite/src/components/WithCompanyGuard/WithCompanyGuard.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 4, 18
"/Users/dev/Documents/packtune/react-vite/src/components/WithCompanyGuard/index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 4
"/Users/dev/Documents/packtune/react-vite/src/context/Modal.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 2, 24
"/Users/dev/Documents/packtune/react-vite/src/context/Modal.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 6, 9, 60
"/Users/dev/Documents/packtune/react-vite/src/index.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 125, 6, 45, 176
"/Users/dev/Documents/packtune/react-vite/src/main.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 4, 24
"/Users/dev/Documents/packtune/react-vite/src/redux/feedback.js", "JavaScript", 0, 0, 0, 0, 0, 0, 89, 0, 0, 0, 0, 6, 15, 110
"/Users/dev/Documents/packtune/react-vite/src/redux/media.js", "JavaScript", 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 4, 9, 63
"/Users/dev/Documents/packtune/react-vite/src/redux/opportunities.js", "JavaScript", 0, 0, 0, 0, 0, 0, 317, 0, 0, 0, 0, 17, 39, 373
"/Users/dev/Documents/packtune/react-vite/src/redux/profile.js", "JavaScript", 0, 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 8, 17, 99
"/Users/dev/Documents/packtune/react-vite/src/redux/session.js", "JavaScript", 0, 0, 0, 0, 0, 0, 86, 0, 0, 0, 0, 2, 16, 104
"/Users/dev/Documents/packtune/react-vite/src/redux/store.js", "JavaScript", 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 5, 43
"/Users/dev/Documents/packtune/react-vite/src/redux/submissions.js", "JavaScript", 0, 0, 0, 0, 0, 0, 295, 0, 0, 0, 0, 17, 34, 346
"/Users/dev/Documents/packtune/react-vite/src/redux/useropps.js", "JavaScript", 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 8, 51
"/Users/dev/Documents/packtune/react-vite/src/redux/users.js", "JavaScript", 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 9, 15, 106
"/Users/dev/Documents/packtune/react-vite/src/router/Layout.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 3, 25
"/Users/dev/Documents/packtune/react-vite/src/router/index.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 140, 0, 0, 2, 142
"/Users/dev/Documents/packtune/react-vite/vite.config.js", "JavaScript", 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 1, 2, 21
"/Users/dev/Documents/packtune/requirements.txt", "pip requirements", 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 1, 34
"Total", "-", 38, 2426, 4849, 312, 31, 39, 1236, 19, 33, 3770, 1003, 1898, 1781, 17435
